Education,Marital_Status,Income,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Customer_Age,Customer_For,Cluster_Agglo
0,1,0.28894655376703077,-1.2643075685916398,1.6801762967900862,-0.43893256174123346,1.3193399291493733,1.0168681723316564,1.5297928936300083,1
0,1,-0.2620030035900567,1.3951390197158926,-0.962202397164591,-0.43893256174123346,-1.1558571364272208,1.2732638910206036,-1.1911428188072186,2
0,0,0.9184230066572083,-1.2643075685916398,0.28254077376122866,-0.43893256174123346,0.7982458100806167,0.3331462558277972,-0.2066588064890219,1
0,0,-1.1821831274513344,0.0654157255621263,-0.9189936889615585,-0.43893256174123346,-0.8953100768928424,-1.2906932958688682,-1.0625167669465496,2
0,0,0.2961872847650254,0.0654157255621263,-0.3057624071569825,-0.43893256174123346,0.5376987505462384,-1.034297577179921,-0.9536793384490606,2
0,0,0.4933220254846209,0.0654157255621263,0.18282837021576914,-0.43893256174123346,0.9285193398478059,0.16221577670183246,-0.3006547674641261,1
0,1,0.17202042674780152,0.0654157255621263,-0.026567677229695844,-0.43893256174123346,0.7982458100806167,-0.17964518155009707,1.1834919847743612,2
0,0,-0.8641515362619964,0.0654157255621263,-0.7262163754403368,-0.43893256174123346,-0.6347630173584641,-1.3761585354318504,0.3127925567944487,2
0,0,-1.009106299402495,0.0654157255621263,-0.9306268027085288,-0.43893256174123346,-1.1558571364272208,-0.43604090023904424,0.1693250374113949,2
0,0,-2.163091962908696,1.3951390197158926,-0.9256411825312558,1.0347209038044092,-1.6769512554959773,1.615124849272533,-1.2158785980111932,2
0,0,-0.026679246155231505,0.0654157255621263,-0.9754973843039856,-0.43893256174123346,-1.416404195961599,-1.2052280563058857,-0.6321142087973883,2
1,0,-2.076576906081044,-1.2643075685916398,-0.9056987018221639,-0.43893256174123346,-1.1558571364272208,-0.606971379365009,1.1834919847743612,2
0,1,0.5176135101230545,-1.2643075685916398,0.8243114996915587,-0.43893256174123346,0.14687816124467087,0.8459376932056916,-0.6321142087973883,1
0,1,0.34575125630613696,1.3951390197158926,-0.49189222710850694,-0.43893256174123346,0.01660463147748173,1.4441943701465683,-0.6321142087973883,2
0,0,-1.6177014183823268,-1.2643075685916398,-0.9306268027085288,-0.43893256174123346,-1.2861306661944099,-1.5470890145578151,1.3516952833613898,2
0,1,1.441016927138278,-1.2643075685916398,1.17829053227794,2.5083743693500518,1.4496134589165623,1.9569858075244626,1.1290732705256168,1
0,0,-0.4719374881383652,1.3951390197158926,-0.8475331330873125,-0.43893256174123346,-0.7650365471256532,-0.9488323376169385,0.980658595301768,2
0,0,-0.6629993576983523,-1.2643075685916398,-0.48025911336153665,-0.43893256174123346,-0.2439424280568966,1.9569858075244626,1.5495815169931881,2
0,0,1.1698398726649957,0.0654157255621263,1.9543854065400998,1.0347209038044092,1.4496134589165623,1.7005900888355154,0.515625946267042,1
0,1,-0.8474277833763056,0.0654157255621263,-0.7860438175676124,-0.43893256174123346,-0.8953100768928424,-1.3761585354318504,1.232963543182311,2
0,0,-0.6966337210438757,-1.2643075685916398,-0.48192098675396094,-0.43893256174123346,-0.37421595782408573,-1.1197628167429032,1.6633661013314722,2
0,0,-2.312624736615669,0.0654157255621263,1.867967990134035,-0.43893256174123346,3.664263464958778,-0.8633670980539562,0.9163455693714335,1
0,0,0.31085560433515647,0.0654157255621263,0.6082679586763964,1.0347209038044092,0.27715169101186005,1.7005900888355154,0.985605751142563,1
0,0,0.6246361857127685,0.0654157255621263,-0.1030138532812148,-0.43893256174123346,0.6679722803134275,1.2732638910206036,-0.9141020917227008,2
0,0,-0.5261728990330217,0.0654157255621263,-0.2692011925236473,-0.43893256174123346,0.6679722803134275,1.5296596097095505,0.5650975046749915,1
0,1,-1.5585609961664482,-1.2643075685916398,-0.8824324743282234,-0.43893256174123346,-0.8953100768928424,-0.008714702424132305,0.9361341927346134,2
0,0,0.06569846706111922,1.3951390197158926,-0.5799715169069961,-0.43893256174123346,-0.11366889828970743,-0.606971379365009,0.21879659581934446,2
0,1,-0.026679246155231505,0.0654157255621263,0.05154037221424744,-0.43893256174123346,1.5798869886837517,-1.4616237749948329,0.6937235565356604,1
0,0,-0.6349707215770828,0.0654157255621263,-0.7893675643524611,-0.43893256174123346,-0.7650365471256532,-1.71801949368378,0.19900797245616464,2
0,0,1.5259436945857248,-1.2643075685916398,1.771579333373424,1.0347209038044092,1.4496134589165623,0.3331462558277972,-0.666744299682953,1
0,1,-1.9140575309712164,-1.2643075685916398,-0.957216776987318,-0.43893256174123346,-0.8953100768928424,-1.71801949368378,-1.5621795068668405,2
0,0,-0.6228249792578661,-1.2643075685916398,-0.4785972399691123,-0.43893256174123346,-0.5044894875912749,0.504076734953762,0.2979510892720638,2
0,0,-0.53275962852152,0.0654157255621263,-0.8076481716691287,1.0347209038044092,-0.7650365471256532,-0.09417994198711468,1.3516952833613898,2
0,1,-0.24957697490962719,1.3951390197158926,-0.5051872142479015,-0.43893256174123346,0.27715169101186005,1.4441943701465683,1.2576993223862856,2
0,0,0.7803352593664206,-1.2643075685916398,0.9805275985794453,-0.43893256174123346,0.4074252207790492,1.9569858075244626,0.6937235565356604,1
0,1,-0.11975767527461396,1.3951390197158926,-0.8990512082524666,-0.43893256174123346,-1.1558571364272208,1.5296596097095505,-0.24623605321538158,2
0,0,0.7194196901961949,0.0654157255621263,0.5102174285233612,-0.43893256174123346,1.7101605184509407,-0.09417994198711468,-0.8596833774739564,1
0,0,-1.3189628717231294,0.0654157255621263,-0.8724612339736774,-0.43893256174123346,-0.7650365471256532,-0.606971379365009,-0.2660246765785614,2
0,1,-0.44488985428134015,0.0654157255621263,-0.895727461467618,-0.43893256174123346,-1.0255836066600315,-0.35057566067606183,-1.0674639227873446,2
0,1,-0.14035872282374706,-1.2643075685916398,0.49193682120669363,1.0347209038044092,1.1890663993821842,2.2133815262134098,0.7877195175107646,1
0,0,1.3107304835679103,0.0654157255621263,1.3112404036718859,-0.43893256174123346,0.7982458100806167,-0.9488323376169385,0.3573169593616033,1
0,0,-1.4665336409016134,0.0654157255621263,-0.9189936889615585,-0.43893256174123346,-1.0255836066600315,-1.3761585354318504,0.5947804397197612,2
0,0,-1.3994984861782438,0.0654157255621263,-0.9705117641267126,-0.43893256174123346,-1.416404195961599,1.0168681723316564,0.980658595301768,2
0,1,-0.026679246155231505,-1.2643075685916398,-0.6979645277691232,-0.43893256174123346,-0.7650365471256532,0.8459376932056916,-0.5826426503894387,2
0,0,-2.076576906081044,0.0654157255621263,-0.9555549035948937,-0.43893256174123346,-0.8953100768928424,-0.5215061398020266,-0.41443935180241015,2
0,1,1.307460476020429,-1.2643075685916398,0.6282104393854883,-0.43893256174123346,0.14687816124467087,-0.606971379365009,-1.745224272976254,1
0,0,-2.076576906081044,-1.2643075685916398,-0.80432442488428,-0.43893256174123346,-0.6347630173584641,-2.316276170624657,1.2032806081375411,2
0,0,-0.47763664414969004,0.0654157255621263,-0.9156699421767098,-0.43893256174123346,-1.2861306661944099,0.07675053713885008,0.23363806334172935,2
0,1,-0.026679246155231505,2.7248623138696586,-0.8010006780994314,-0.43893256174123346,-0.6347630173584641,1.5296596097095505,-0.8646305333147514,2
0,0,0.9621943933999242,1.3951390197158926,1.1849380258476372,-0.43893256174123346,1.7101605184509407,1.2732638910206036,1.208227763978336,1
0,1,0.6322039174655113,0.0654157255621263,-0.16450316880091484,-0.43893256174123346,0.27715169101186005,1.0168681723316564,-1.5127079484588908,2
0,0,1.2701823899791405,-1.2643075685916398,1.8064786746143349,-0.43893256174123346,1.8404340482181298,0.41861149539077963,1.6485246338090873,1
0,1,-0.7550267129631871,0.0654157255621263,-0.8874180945054964,-0.43893256174123346,-1.0255836066600315,-0.6924366189279914,0.9361341927346134,2
0,1,1.43083318934755,-1.2643075685916398,1.6801762967900862,2.5083743693500518,0.7982458100806167,-0.6924366189279914,-1.6413340003195598,1
0,0,0.6736395845314547,1.3951390197158926,2.2297049093359088e-05,-0.43893256174123346,1.058792869614995,-0.7779018584909737,0.13964210236662514,1
0,0,1.4215837394275312,-1.2643075685916398,2.245213250214357,1.0347209038044092,1.5798869886837517,1.187798651457621,1.1538090497295916,1
0,1,0.8564797208292027,-1.2643075685916398,0.8093546391597397,-0.43893256174123346,0.7982458100806167,0.24768101626481484,0.49089016706306715,1
0,1,-1.121828131003534,0.0654157255621263,-0.9588786503797423,-0.43893256174123346,-1.1558571364272208,-1.6325542541207976,-1.4434477666877614,2
0,1,-0.026679246155231505,0.0654157255621263,-0.9306268027085288,-0.43893256174123346,-1.0255836066600315,-1.1197628167429032,0.11490632316265036,2
0,0,0.18692231828560982,0.0654157255621263,-0.14622256148424725,-0.43893256174123346,0.5376987505462384,0.07675053713885008,-1.1664070396032438,1
0,1,1.1129417413388185,-1.2643075685916398,1.382700959546132,2.5083743693500518,0.7982458100806167,-1.1197628167429032,0.030804673869136073,1
0,0,0.6867196147213804,1.3951390197158926,0.009993537403639311,-0.43893256174123346,0.9285193398478059,-0.5215061398020266,1.5149514261076236,1
0,1,0.46108909394516095,0.0654157255621263,0.46202310014305575,-0.43893256174123346,1.1890663993821842,1.4441943701465683,0.7036178682172504,1
0,1,0.7346952968822867,0.0654157255621263,2.2297049093359088e-05,-0.43893256174123346,0.5376987505462384,1.5296596097095505,0.1445892582074201,1
0,0,0.874184475979138,-1.2643075685916398,0.7811027914885262,-0.43893256174123346,0.14687816124467087,1.7860553283984977,-0.7360044814540824,1
0,0,-1.2253939414716248,0.0654157255621263,-0.9505692834176207,-0.43893256174123346,-1.2861306661944099,-0.17964518155009707,0.24847953086411423,2
0,0,-0.9099316419267366,1.3951390197158926,-0.9887923714433802,-0.43893256174123346,-1.416404195961599,0.16221577670183246,-1.5077607926180958,2
0,1,1.692994365868491,0.0654157255621263,1.1101537231885426,2.5083743693500518,2.2312546375196973,-0.8633670980539562,-1.245561533055963,1
0,0,0.8008428781284828,0.0654157255621263,0.07813034649303664,-0.43893256174123346,0.4074252207790492,0.9314029327686739,-0.38970357259843535,1
0,0,1.0698243561055991,2.7248623138696586,1.5887732602067484,-0.43893256174123346,0.5376987505462384,-0.09417994198711468,0.46120723201829744,1
0,0,0.7025090797363622,-1.2643075685916398,1.075254381947632,-0.43893256174123346,0.7982458100806167,1.2732638910206036,1.4951628027444437,1
0,0,-0.026679246155231505,0.0654157255621263,-0.8259287789857963,-0.43893256174123346,-0.7650365471256532,-0.35057566067606183,1.4803213352220588,2
0,0,0.6109488684068819,0.0654157255621263,0.42712375890214493,-0.43893256174123346,1.9707075779853191,0.8459376932056916,0.5700446605157865,1
0,0,0.4054055368509056,1.3951390197158926,0.09142533363243124,1.0347209038044092,1.1890663993821842,-0.5215061398020266,0.4760486995406823,1
0,0,-1.103422659950567,-1.2643075685916398,-0.8990512082524666,-0.43893256174123346,-0.8953100768928424,1.4441943701465683,-1.4533420783693514,2
0,1,-0.5468673753692257,0.0654157255621263,-0.9854686246585315,-0.43893256174123346,-1.416404195961599,-0.6924366189279914,1.0053943745057428,2
0,0,1.0883699703391723,-1.2643075685916398,2.133867732921927,-0.43893256174123346,0.5376987505462384,-0.2651104211130795,1.569370140356368,1
0,1,1.1151840322285203,-1.2643075685916398,2.6640053451052865,1.0347209038044092,0.9285193398478059,-0.606971379365009,1.3418009716797998,1
0,0,-1.197131733382678,-1.2643075685916398,-0.9771592576964099,-0.43893256174123346,-1.416404195961599,-0.606971379365009,-0.2759189882601513,2
0,0,0.19122004249087113,-1.2643075685916398,0.14294340879758533,1.0347209038044092,0.7982458100806167,0.3331462558277972,0.9361341927346134,1
0,1,-1.0367145059819456,0.0654157255621263,-0.7328638690100341,-0.43893256174123346,-0.37421595782408573,-1.3761585354318504,1.559475828674778,2
0,0,-1.198159450040458,0.0654157255621263,-0.9804830044812586,-0.43893256174123346,-1.416404195961599,-0.008714702424132305,0.0852233881178806,2
0,0,-1.3263904602952659,0.0654157255621263,-0.8757849807585261,-0.43893256174123346,-0.7650365471256532,-0.35057566067606183,0.03575182970993103,2
0,0,-0.6228249792578661,-1.2643075685916398,-0.4785972399691123,-0.43893256174123346,-0.5044894875912749,0.504076734953762,0.2979510892720638,2
0,1,1.3737949148407667,-1.2643075685916398,0.2858645205460773,-0.43893256174123346,1.5798869886837517,-1.5470890145578151,-1.136724104558474,1
0,0,-1.0516631119132893,1.3951390197158926,-0.9140080687842855,-0.43893256174123346,-1.0255836066600315,0.7604724536427091,-0.15718724808107232,2
0,0,-0.7387701040128508,1.3951390197158926,-0.7561300965039747,1.0347209038044092,-0.2439424280568966,-0.09417994198711468,-0.02856119622040342,2
0,1,-0.07308999613270026,0.0654157255621263,-0.3888560767781987,2.5083743693500518,0.27715169101186005,1.0168681723316564,-1.59186244191161,1
0,0,1.2912038670700927,-1.2643075685916398,1.2630460752915806,1.0347209038044092,0.5376987505462384,-0.35057566067606183,-1.5127079484588908,1
0,0,0.10395755536665209,0.0654157255621263,-0.6846695406297286,-0.43893256174123346,-0.6347630173584641,0.16221577670183246,-0.9635736501306504,2
0,0,-0.026679246155231505,2.7248623138696586,-0.004963323128179617,-0.43893256174123346,1.8404340482181298,1.0168681723316564,1.1538090497295916,1
0,1,-0.026679246155231505,1.3951390197158926,-0.9771592576964099,-0.43893256174123346,-1.416404195961599,1.0168681723316564,-1.5869152860708151,2
0,0,-0.026679246155231505,-1.2643075685916398,0.6298723127779127,-0.43893256174123346,0.01660463147748173,-0.35057566067606183,-0.671691455523748,1
0,1,-0.4465248580550809,0.0654157255621263,-0.9538930302024693,-0.43893256174123346,-1.2861306661944099,-0.2651104211130795,-1.265350156419143,2
0,0,-1.3232605959283907,0.0654157255621263,-0.9356124228858017,-0.43893256174123346,-0.6347630173584641,-0.09417994198711468,-1.5720738185484304,2
0,0,-1.0210184697540348,0.0654157255621263,-0.9322886761009531,-0.43893256174123346,-1.1558571364272208,-1.2052280563058857,-1.5621795068668405,2
0,1,-0.1885679769523306,0.0654157255621263,2.2297049093359088e-05,1.0347209038044092,0.9285193398478059,0.7604724536427091,1.1389675822072067,1
0,1,-0.00652198534468519,1.3951390197158926,-0.9023749550373152,-0.43893256174123346,-1.0255836066600315,-0.2651104211130795,0.44636576449591253,2
0,0,1.2400048917552404,-1.2643075685916398,0.6182391990309424,1.0347209038044092,1.3193399291493733,1.5296596097095505,-0.7112687022501076,1
0,0,-0.08420802179413715,-1.2643075685916398,-0.3257048878660744,-0.43893256174123346,0.14687816124467087,-1.2052280563058857,0.10006485564026549,2
0,1,-0.19291241555112737,0.0654157255621263,-0.8874180945054964,-0.43893256174123346,-1.0255836066600315,0.7604724536427091,-0.06319128710596814,2
0,1,-0.8127657033730024,0.0654157255621263,-0.9156699421767098,-0.43893256174123346,-1.0255836066600315,0.8459376932056916,-1.2999802473047077,2
0,0,1.5761616676363326,0.0654157255621263,0.9356570169839885,-0.43893256174123346,1.5798869886837517,-0.8633670980539562,0.4018413619287579,1
0,0,0.649021099138273,-1.2643075685916398,0.8542252207551966,-0.43893256174123346,0.14687816124467087,2.042451047087445,0.26826815422729405,1
0,0,1.6463266867265771,-1.2643075685916398,0.8160021327294371,-0.43893256174123346,0.6679722803134275,0.8459376932056916,-1.492919325095711,1
1,0,-1.2780410629860761,0.0654157255621263,-0.9588786503797423,-0.43893256174123346,-1.2861306661944099,-0.8633670980539562,-0.7557931048172623,2
0,0,-0.13344499258050058,1.3951390197158926,-0.6963026543766989,-0.43893256174123346,-0.2439424280568966,0.41861149539077963,-0.3748621050760505,2
0,0,0.02150665077658431,1.3951390197158926,0.5052318083460883,-0.43893256174123346,1.4496134589165623,-0.008714702424132305,0.7827723616699697,1
0,1,-0.6257679860505994,0.0654157255621263,-0.7661013368585206,-0.43893256174123346,-0.7650365471256532,-0.7779018584909737,1.0053943745057428,2
0,0,1.7333556018831189,-1.2643075685916398,0.4055194048006287,-0.43893256174123346,-0.11366889828970743,0.7604724536427091,1.0647602445952824,1
0,0,1.1839943339062369,0.0654157255621263,0.6032823384991234,-0.43893256174123346,1.1890663993821842,-0.8633670980539562,-0.5678011828670538,1
0,1,0.7555299163990971,-1.2643075685916398,2.017536595452224,1.0347209038044092,0.27715169101186005,-1.8889499728097447,1.1983334522967461,1
0,0,0.249239319261899,0.0654157255621263,0.0033460438339420096,1.0347209038044092,0.6679722803134275,0.504076734953762,-1.730382805453869,1
0,1,1.592231419012527,-1.2643075685916398,0.2060945977097097,2.5083743693500518,1.3193399291493733,-1.8889499728097447,0.9361341927346134,1
0,0,-0.3727161162690712,0.0654157255621263,-0.09138073953424453,-0.43893256174123346,0.7982458100806167,-0.9488323376169385,1.0400244653913076,2
0,1,-0.054544381899126936,1.3951390197158926,-0.8176194120236747,-0.43893256174123346,-0.8953100768928424,0.5895419745167444,-0.3056019233049211,2
0,0,1.8130970716481307,-1.2643075685916398,1.857996749779489,2.5083743693500518,0.01660463147748173,-0.09417994198711468,-0.9784151176530353,1
0,0,-0.7195237738762458,0.0654157255621263,-0.048172031331212076,-0.43893256174123346,0.6679722803134275,-0.7779018584909737,0.6986707123764554,2
0,0,-0.9903271132012447,1.3951390197158926,-0.8724612339736774,-0.43893256174123346,-1.0255836066600315,0.16221577670183246,-0.0038254170164286334,2
0,0,-1.403048780086938,0.0654157255621263,-0.952231156810045,-0.43893256174123346,-1.0255836066600315,-0.008714702424132305,-0.6271670529565934,2
0,0,0.1950973371543134,0.0654157255621263,0.08976346024000692,-0.43893256174123346,0.9285193398478059,1.3587291305835858,0.10006485564026549,1
0,1,-0.9060543472632944,0.0654157255621263,-0.8741231073661018,-0.43893256174123346,-0.7650365471256532,0.16221577670183246,-1.131776948717679,2
0,0,-1.5155370397202996,1.3951390197158926,-0.957216776987318,-0.43893256174123346,-1.1558571364272208,-1.3761585354318504,-0.2759189882601513,2
0,1,-0.9791623731462723,0.0654157255621263,-0.9356124228858017,-0.43893256174123346,-1.2861306661944099,-0.606971379365009,0.391947050247168,2
0,1,2.336531851212839,-1.2643075685916398,0.8791533216415615,3.9820278348956943,1.5798869886837517,-1.2052280563058857,0.5947804397197612,1
0,0,0.9125837074652772,-1.2643075685916398,-0.07808575239484992,-0.43893256174123346,0.14687816124467087,0.3331462558277972,0.7036178682172504,1
0,1,1.291857868579589,-1.2643075685916398,2.1887095548719295,-0.43893256174123346,0.14687816124467087,-1.2906932958688682,0.39689420608796294,1
0,0,0.11189900226767845,1.3951390197158926,-0.8575043734418585,-0.43893256174123346,-0.8953100768928424,1.3587291305835858,-1.6462811561603548,2
0,0,-0.026679246155231505,0.0654157255621263,-0.3356761282206203,-0.43893256174123346,0.27715169101186005,0.6750072140797267,-0.0038254170164286334,2
0,0,1.1876380566020017,1.3951390197158926,0.09142533363243124,-0.43893256174123346,1.058792869614995,1.1023334118946386,-1.5028136367773008,2
0,0,0.5159785063493137,0.0654157255621263,-0.23762559806758515,-0.43893256174123346,0.5376987505462384,1.4441943701465683,-0.4045450401208202,2
0,1,0.43810561232572,1.3951390197158926,0.043231005252125816,-0.43893256174123346,1.058792869614995,0.9314029327686739,0.6046747514013512,1
0,0,1.0041439187947576,-1.2643075685916398,0.19778523074758805,-0.43893256174123346,0.5376987505462384,-0.008714702424132305,-1.0625167669465496,1
0,0,-0.026679246155231505,0.0654157255621263,0.19778523074758805,-0.43893256174123346,0.5376987505462384,0.504076734953762,-0.15718724808107232,1
0,0,-0.48590509180546454,1.3951390197158926,-0.543410302273661,-0.43893256174123346,0.14687816124467087,0.41861149539077963,-0.1720287156034572,2
0,0,0.5151843616592111,-1.2643075685916398,1.4558233888128023,1.0347209038044092,1.058792869614995,0.16221577670183246,0.5700446605157865,1
1,1,-1.9809058281204441,0.0654157255621263,-0.9588786503797423,-0.43893256174123346,-1.1558571364272208,-0.606971379365009,1.6633661013314722,2
0,0,-0.8497635030530781,2.7248623138696586,-0.8309143991630693,-0.43893256174123346,-0.7650365471256532,0.8459376932056916,0.015963206346751198,2
0,1,-0.7517567054157057,1.3951390197158926,-0.9256411825312558,1.0347209038044092,-1.1558571364272208,-0.35057566067606183,-1.5473380393444556,2
0,1,-0.7021927338745941,1.3951390197158926,-0.9439217898479234,-0.43893256174123346,-1.0255836066600315,0.3331462558277972,-0.08792706630994292,2
0,1,1.9109170117113612,-1.2643075685916398,2.444638057305276,-0.43893256174123346,0.9285193398478059,-1.9744152123727272,1.3071708807942353,1
0,0,0.6143590191349697,0.0654157255621263,0.7428797034627668,-0.43893256174123346,0.27715169101186005,-0.606971379365009,-0.6271670529565934,1
0,0,1.5956882841341502,-1.2643075685916398,1.2946216697476427,-0.43893256174123346,1.058792869614995,0.5895419745167444,0.4067885177695529,1
0,1,0.7660873693381086,0.0654157255621263,0.4404187460415396,-0.43893256174123346,1.3193399291493733,-0.43604090023904424,-0.24128889737458661,1
0,0,-0.4703959131516954,0.0654157255621263,-0.48856848032365824,-0.43893256174123346,-0.37421595782408573,-1.6325542541207976,0.5601503488341966,2
0,0,0.36700630536476636,1.3951390197158926,0.4503899863960855,-0.43893256174123346,0.01660463147748173,-0.606971379365009,1.3121180366350302,2
0,0,-1.307798131668157,0.0654157255621263,-0.8940655880751937,-0.43893256174123346,-1.1558571364272208,-0.5215061398020266,1.2626464782270805,2
0,0,-0.6262351299859539,0.0654157255621263,-0.9705117641267126,-0.43893256174123346,-1.416404195961599,-1.034297577179921,-0.24128889737458661,2
0,0,-0.759791581103803,2.7248623138696586,-0.6564176929585152,-0.43893256174123346,0.14687816124467087,-0.35057566067606183,1.5941059195603429,2
0,0,-0.10966736627095695,-1.2643075685916398,-0.7960150579221584,-0.43893256174123346,-0.8953100768928424,0.24768101626481484,-1.7105941820906891,2
0,0,0.34575125630613696,1.3951390197158926,-0.24427309163728245,-0.43893256174123346,0.14687816124467087,1.3587291305835858,-1.4236591433245815,2
0,0,0.6443963741782635,0.0654157255621263,-0.24261121824485812,1.0347209038044092,0.5376987505462384,-0.008714702424132305,-1.1861956629664236,1
